TimeStamp,Spot,CE_IV,PE_IV
2024-11-13 13:26:01,51187.68,15.152923185902154,14.93997392383141
2024-11-13 13:31:01,51191.06,15.197198591839085,15.000765119994588
2024-11-13 13:36:01,51174.91,15.142468028605066,14.952839488788685
2024-11-13 13:41:01,51211.7,15.163194240862627,14.910750108713339
2024-11-13 13:46:01,51321.44,15.07692496011651,14.921911776173232
2024-11-13 13:51:01,51301.8,15.013051607959458,14.891059853404776
2024-11-13 13:56:01,51267.28,14.917323750289139,14.813540262862826
2024-11-13 14:01:01,51266.99,14.943833631599897,14.845599728074763
2024-11-13 14:06:01,51153.26,15.178816608682585,14.930781766194725
2024-11-13 14:11:01,51189.93,15.153130879094753,15.033190070979755
2024-11-13 14:16:01,51035.2,15.333390998746305,15.055246528544247
2024-11-13 14:21:01,50951.06,15.39836487507444,15.138334320289426
2024-11-13 14:26:01,50922.5,15.868626201216921,15.53921488338722
2024-11-13 14:31:01,50803.55,15.697296333947536,15.445490115421661
2024-11-13 14:36:01,50738.63,15.948427456038178,15.843751584353038
2024-11-13 14:41:01,50689.78,15.913407411087766,15.586915005659952
2024-11-13 14:46:01,50587.8,15.921765387515535,15.544640983667513
2024-11-13 14:51:01,50606.43,15.945063750483799,15.483402920904755
2024-11-13 14:56:01,50715.4,15.759218596341157,15.194567599763733
2024-11-13 15:01:01,50545.19,15.81614864385428,15.476810453648909
2024-11-13 15:06:01,50510.3,15.874351314057037,15.435551778536016
2024-11-13 15:11:01,50627.35,15.499968228229685,15.050220599001433
2024-11-13 15:16:01,50736.7,15.542504150085957,15.16680207029754
2024-11-13 15:21:01,50817.51,15.124065080566979,14.702204974119967
2024-11-13 15:26:01,50847.97,15.211013940098065,14.790286083682597
